date,decimal,to go
821249,27119,369309
721241,27130,369308
721240,27131,369307
781145,27141,369306
811450,27143,369305
251362,27153,369304
8251362,27153,369303
251361,27154,369302
8251361,27154,369301
361789,27156,369300
551574,27192,369299
741536,27196,369298
631932,27201,369297
631931,27202,369296
931919,27205,369295
191981,27206,369294
3191981,27206,369293
981071,27209,369292
981070,27210,369291
721528,27231,369290
721527,27233,369289
971131,27265,369288
971130,27266,369287
711308,27266,369286
221903,27281,369285
3221903,27281,369284
991717,27292,369283
991716,27293,369282
171692,27294,369281
9171692,27294,369280
171691,27295,369279
9171691,27295,369278
691509,27297,369277
541402,27305,369276
541401,27306,369275
871060,27312,369274
721181,27341,369273
721180,27342,369272
211808,27342,369271
7211808,27342,369270
671786,27364,369269
861017,27368,369268
6101716,27370,369267
6101715,27371,369266
171567,27372,369265
10171567,27372,369264
1291209,27402,369263
291209,27402,369262
1291209,27402,369261
951043,27430,369260
221439,27440,369259
2221439,27440,369258
371849,27447,369257
561893,27459,369256
251306,27466,369255
4251306,27466,369254
251305,27467,369253
4251305,27467,369252
291466,27476,369251
8291466,27476,369250
8291465,27477,369249
291755,27501,369248
9291755,27501,369247
291754,27502,369246
9291754,27502,369245
961165,27526,369244
611654,27527,369243
541382,27531,369242
731333,27541,369241
731332,27542,369240
141852,27566,369239
141851,27567,369238
851520,27570,369237
121985,27596,369236
8121985,27596,369235
121984,27597,369234
8121984,27597,369233
931569,27605,369232
591820,27613,369231
182012,27614,369230
9182012,27614,369229
182011,27615,369228
9182011,27615,369227
8201182,27616,369226
8201181,27618,369225
181973,27619,369224
1181973,27619,369223
1181973,27619,369222
1261877,27630,369221
261877,27630,369220
1261877,27630,369219
681248,27640,369218
481996,27644,369217
481995,27645,369216
361259,27665,369215
931344,27670,369214
931343,27671,369213
781961,27686,369212
961143,27689,369211
961142,27690,369210
611429,27690,369209
351636,27696,369208
351635,27697,369207
561224,27701,369206
561223,27702,369205
661523,27710,369204
661522,27711,369203
261474,27715,369202
2261474,27715,369201
261473,27716,369200
2261473,27716,369199
881013,27758,369198
8101362,27759,369197
581644,27778,369196
581643,27779,369195
121849,27814,369194
7121849,27814,369193
721867,27843,369192
721866,27844,369191
661701,27848,369190
381277,27855,369189
771562,27859,369188
461499,27870,369187
461498,27871,369186
861329,27875,369185
861328,27876,369184
441177,27882,369183
411771,27883,369182
771455,27886,369181
971445,27900,369180
791205,27926,369179
521635,27941,369178
521634,27942,369177
351831,27967,369176
831009,27970,369175
831008,27971,369174
751659,28002,369173
591130,28007,369172
911303,28007,369171
911302,28008,369170
981008,28023,369169
981007,28024,369168
271827,28030,369167
7271827,28030,369166
271875,28034,369165
8271875,28034,369164
271874,28035,369163
8271874,28035,369162
661484,28051,369161
421429,28056,369160
421428,28057,369159
871706,28061,369158
871705,28062,369157
531797,28067,369156
531796,28068,369155
361473,28094,369154
361472,28095,369153
261818,28099,369152
7261818,28099,369151
181809,28102,369150
6181809,28102,369149
351999,28125,369148
481543,28162,369147
431940,28167,369146
831872,28199,369145
871549,28213,369144
971845,28222,369143
971844,28223,369142
791419,28234,369141
9141966,28235,369140
141965,28236,369139
9141965,28236,369138
821696,28267,369137
321227,28282,369136
321226,28283,369135
891140,28292,369134
911403,28292,369133
911402,28293,369132
1091798,28319,369131
1091797,28320,369130
571882,28330,369129
821949,28334,369128
391321,28340,369127
391320,28341,369126
431708,28349,369125
431707,28351,369124
891164,28378,369123
911643,28379,369122
671856,28386,369121
671855,28387,369120
371189,28400,369119
711898,28400,369118
711897,28402,369117
971466,28432,369116
971465,28433,369115
591249,28442,369114
591248,28443,369113
891856,28447,369112
891855,28448,369111
421702,28512,369110
421701,28513,369109
861617,28526,369108
161721,28528,369107
6161721,28528,369106
721042,28531,369105
721041,28532,369104
1041760,28535,369103
591878,28546,369102
891834,28577,369101
891833,28578,369100
371084,28602,369099
841966,28606,369098
841965,28607,369097
731627,28614,369096
731626,28615,369095
991833,28637,369094
671597,28653,369093
671596,28654,369092
421350,28676,369091
671132,28733,369090
711321,28734,369089
321098,28737,369088
321097,28739,369087
551913,28761,369086
191269,28764,369085
5191269,28764,369084
661263,28806,369083
661262,28808,369082
251633,28817,369081
2251633,28817,369080
331364,28821,369079
331363,28824,369078
521171,28829,369077
521170,28831,369076
211709,28831,369075
5211709,28831,369074
521894,28881,369073
521893,28882,369072
941552,28894,369071
521045,28898,369070
521044,28899,369069
261884,28907,369068
7261884,28907,369067
261883,28908,369066
7261883,28908,369065
761793,28921,369064
931381,28925,369063
381399,28928,369062
991621,28932,369061
991620,28933,369060
651024,28946,369059
891925,28967,369058
891924,28968,369057
461213,28972,369056
461212,28973,369055
121253,28974,369054
6121253,28974,369053
531028,28978,369052
531027,28979,369051
731391,28985,369050
731390,28986,369049
561362,29003,369048
231699,29008,369047
6231699,29008,369046
371695,29015,369045
371694,29016,369044
481326,29022,369043
481325,29023,369042
542009,29028,369041
371355,29042,369040
371354,29043,369039
921055,29058,369038
921054,29059,369037
921252,29070,369036
1251725,29073,369035
251725,29073,369034
1251725,29073,369033
231490,29084,369032
3231490,29084,369031
321759,29101,369030
321758,29102,369029
931376,29124,369028
931375,29125,369027
271415,29140,369026
3271415,29140,369025
141532,29142,369024
7141532,29142,369023
141531,29143,369022
7141531,29143,369021
531622,29145,369020
541628,29187,369019
541627,29188,369018
741862,29202,369017
741861,29203,369016
861642,29205,369015
421879,29209,369014
421878,29211,369013
741072,29219,369012
741071,29220,369011
1071649,29222,369010
691919,29229,369009
691918,29230,369008
191851,29231,369007
9191851,29231,369006
851163,29234,369005
851162,29235,369004
511628,29235,369003
281529,29239,369002
6281529,29239,369001
281528,29240,369000
6281528,29240,368999
941736,29250,368998
291583,29271,368997
361245,29284,368996
491607,29292,368995
491606,29293,368994
741373,29298,368993
341043,29318,368992
781493,29335,368991
541801,29352,368990
541800,29353,368989
191803,29361,368988
6191803,29361,368987
191802,29362,368986
6191802,29362,368985
551192,29372,368984
551191,29373,368983
511919,29373,368982
191943,29375,368981
1191943,29375,368980
1191943,29375,368979
191942,29376,368978
1191942,29376,368977
1191942,29376,368976
1221036,29387,368975
221036,29387,368974
1221036,29387,368973
1221035,29389,368972
1221035,29389,368971
241173,29399,368970
9241173,29399,368969
241172,29400,368968
9241172,29400,368967
411728,29400,368966
931262,29409,368965
931261,29410,368964
1261634,29412,368963
261634,29412,368962
1261634,29412,368961
1261633,29413,368960
261633,29413,368959
1261633,29413,368958
461900,29460,368957
341535,29478,368956
811199,29497,368955
811198,29498,368954
111989,29498,368953
8111989,29498,368952
111988,29499,368951
8111988,29499,368950
631878,29506,368949
631877,29507,368948
372012,29517,368947
372011,29518,368946
7201167,29519,368945
7201166,29520,368944
671854,29524,368943
671853,29526,368942
541835,29533,368941
281944,29551,368940
6281944,29551,368939
761594,29558,368938
941068,29562,368937
851523,29580,368936
851522,29581,368935
731261,29589,368934
731260,29590,368933
331527,29607,368932
131361,29615,368931
2131361,29615,368930
361217,29618,368929
361216,29619,368928
121658,29620,368927
6121658,29620,368926
521263,29632,368925
631548,29636,368924
631547,29637,368923
871744,29664,368922
891488,29676,368921
881717,29680,368920
171731,29682,368919
8171731,29682,368918
171730,29683,368917
8171730,29683,368916
361114,29691,368915
361113,29692,368914
611139,29692,368913
611138,29693,368912
111389,29693,368911
6111389,29693,368910
881431,29709,368909
431194,29712,368908
311945,29713,368907
311944,29714,368906
941715,29722,368905
171540,29725,368904
4171540,29725,368903
421034,29730,368902
341219,29734,368901
121908,29736,368900
4121908,29736,368899
271191,29781,368898
9271191,29781,368897
271190,29783,368896
9271190,29783,368895
711909,29783,368894
751354,29788,368893
751353,29789,368892
921971,29798,368891
971105,29801,368890
711054,29802,368889
541209,29807,368888
311152,29815,368887
8311152,29815,368886
311151,29816,368885
8311151,29816,368884
111516,29816,368883
3111516,29816,368882
151633,29818,368881
1151633,29818,368880
1151633,29818,368879
11151633,29818,368878
151632,29819,368877
1151632,29819,368876
1151632,29819,368875
11151632,29819,368874
731207,29838,368873
731206,29839,368872
641712,29851,368871
641711,29852,368870
171162,29853,368869
4171162,29853,368868
171161,29854,368867
4171161,29854,368866
711617,29854,368865
711616,29855,368864
161659,29857,368863
1161659,29857,368862
1161659,29857,368861
761327,29863,368860
351567,29870,368859
351566,29871,368858
271899,29885,368857
7271899,29885,368856
341999,29892,368855
341998,29894,368854
741992,29917,368853
741991,29918,368852
841427,29927,368851
271725,29958,368850
2271725,29958,368849
12271725,29958,368848
271724,29959,368847
2271724,29959,368846
12271724,29959,368845
251253,29976,368844
4251253,29976,368843
4251252,29977,368842
721783,29983,368841
721782,29984,368840
451082,29998,368839
691989,30014,368838
691988,30015,368837
371227,30038,368836
431921,30051,368835
921453,30054,368834
921452,30055,368833
281761,30059,368832
5281761,30059,368831
281760,30060,368830
5281760,30060,368829
741482,30065,368828
971930,30083,368827
9301018,30086,368826
9301017,30087,368825
741678,30099,368824
811399,30104,368823
811398,30106,368822
931469,30121,368821
931468,30123,368820
321675,30151,368819
321674,30152,368818
421825,30158,368817
421824,30159,368816
721998,30175,368815
721997,30176,368814
581891,30206,368813
581890,30207,368812
1101449,30244,368811
691990,30258,368810
231856,30280,368809
8231856,30280,368808
231855,30282,368807
8231855,30282,368806
591017,30305,368805
9101734,30307,368804
341407,30311,368803
761006,30323,368802
761005,30324,368801
921927,30339,368800
921926,30340,368799
831838,30351,368798
381455,30355,368797
381454,30356,368796
461364,30370,368795
461363,30372,368794
891012,30377,368793
9101210,30380,368792
121022,30381,368791
10121022,30381,368790
121021,30382,368789
10121021,30382,368788
1021771,30384,368787
1021770,30386,368786
371312,30419,368785
131229,30423,368784
7131229,30423,368783
9301364,30441,368782
9301363,30442,368781
761861,30450,368780
861061,30453,368779
861060,30454,368778
371631,30473,368777
631021,30476,368776
1021278,30479,368775
381886,30498,368774
381885,30499,368773
482019,30515,368772
8201865,30517,368771
8201864,30518,368770
941591,30564,368769
941590,30565,368768
651463,30582,368767
651462,30583,368766
631245,30592,368765
261057,30604,368764
261056,30606,368763
551318,30613,368762
131838,30615,368761
5131838,30615,368760
381317,30619,368759
131743,30621,368758
8131743,30621,368757
131742,30622,368756
8131742,30622,368755
261184,30626,368754
4261184,30626,368753
611844,30627,368752
442019,30631,368751
442018,30632,368750
4201891,30633,368749
4201890,30634,368748
531964,30642,368747
531963,30643,368746
431301,30667,368745
1301133,30670,368744
331753,30674,368743
481343,30698,368742
481342,30700,368741
681586,30707,368740
681585,30708,368739
781034,30715,368738
231753,30722,368737
3231753,30722,368736
321063,30736,368735
321062,30738,368734
971843,30742,368733
971842,30743,368732
251844,30747,368731
4251844,30747,368730
251843,30748,368729
4251843,30748,368728
762013,30760,368727
762012,30761,368726
6201282,30762,368725
261796,30786,368724
3261796,30786,368723
641179,30791,368722
641178,30792,368721
411786,30792,368720
411785,30793,368719
881503,30804,368718
561448,30820,368717
561447,30821,368716
691624,30847,368715
691623,30848,368714
9201395,30860,368713
9201394,30861,368712
781759,30867,368711
781758,30868,368710
891089,30872,368709
891088,30873,368708
931992,30878,368707
921123,30882,368706
921122,30883,368705
211226,30883,368704
9211226,30883,368703
281492,30894,368702
9281492,30894,368701
281491,30895,368700
9281491,30895,368699
491695,30897,368698
491694,30898,368697
481615,30902,368696
161527,30904,368695
8161527,30904,368694
632002,30930,368693
561292,30948,368692
561291,30949,368691
1291671,30951,368690
291671,30951,368689
1291671,30951,368688
1291670,30952,368687
291670,30952,368686
1291670,30952,368685
581249,30964,368684
581248,30965,368683
391799,30972,368682
641133,30980,368681
411335,30981,368680
411334,30982,368679
521971,30997,368678
521970,30998,368677
681439,31029,368676
161532,31039,368675
5161532,31039,368674
161531,31040,368673
5161531,31040,368672
531703,31042,368671
531702,31043,368670
831629,31060,368669
831628,31061,368668
421289,31070,368667
981467,31074,368666
331970,31086,368665
721438,31096,368664
721437,31097,368663
541262,31119,368662
541261,31120,368661
1261664,31122,368660
261664,31122,368659
1261664,31122,368658
1261663,31123,368657
261663,31123,368656
1261663,31123,368655
391708,31127,368654
251700,31138,368653
9251700,31138,368652
1071418,31144,368651
141809,31146,368650
7141809,31146,368649
141808,31147,368648
7141808,31147,368647
462019,31166,368646
6201900,31169,368645
771922,31187,368644
771921,31188,368643
921805,31190,368642
321474,31200,368641
321473,31201,368640
251559,31211,368639
3251559,31211,368638
541021,31219,368637
541020,31220,368636
991435,31237,368635
791825,31244,368634
531455,31249,368633
531454,31250,368632
841582,31261,368631
841581,31262,368630
581764,31264,368629
581763,31265,368628
691116,31285,368627
911164,31286,368626
111644,31287,368625
9111644,31287,368624
111643,31288,368623
9111643,31288,368622
381188,31292,368621
381187,31293,368620
811878,31293,368619
371521,31304,368618
521332,31307,368617
261444,31313,368616
2261444,31313,368615
261443,31314,368614
2261443,31314,368613
531449,31321,368612
481547,31346,368611
481546,31347,368610
691631,31351,368609
631162,31354,368608
311625,31355,368607
311624,31356,368606
471882,31369,368605
731954,31391,368604
431619,31396,368603
